Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Ship Date,Year,Month
38336.0,2012-10-05,Critical,31,346.57,0.0,Regular Air,-116.45,10.97,6.5,Julie Creighton,British Columbia,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,2012-10-06 00:00:00,2012,10
38565.0,2009-03-25,Critical,20,234.09,0.01,Express Air,-11.69,10.64,5.16,Justin Knight,British Columbia,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,2009-03-27 00:00:00,2009,3
39783.0,2012-09-20,Not Specified,19,82.43,0.04,Regular Air,-94.76,4.06,6.89,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for SanitaireÂ® Vibra Groomer IÂ® Upright Vac,Small Box,2012-09-22 00:00:00,2012,9
39783.0,2012-09-20,Not Specified,31,295.97,0.02,Regular Air,5.015,8.85,5.6,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,2012-09-22 00:00:00,2012,9
39783.0,2012-09-20,Not Specified,29,94.5,0.02,Regular Air,39.9,3.15,0.5,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Labels,Avery 520,Small Box,2012-09-21 00:00:00,2012,9
42500.0,2010-02-05,Not Specified,39,1836.06,0.04,Regular Air,437.07,48.92,4.5,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,2010-02-07 00:00:00,2010,2
42500.0,2010-02-05,Not Specified,2,21.03,0.03,Regular Air,-10.4765,8.69,2.99,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-DÂ® Ring Binder, Heavy Gauge Vinyl",Small Box,2010-02-07 00:00:00,2010,2
44162.0,2010-03-19,High,46,507.64,0.04,Regular Air,42.76,10.98,3.37,Julie Creighton,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",FiskarsÂ® Softgrip Scissors,Small Pack,2010-03-20 00:00:00,2010,3
44256.0,2011-11-19,Low,39,301.36,0.09,Regular Air,48.45,8.01,2.87,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,2011-11-28 00:00:00,2011,11
44256.0,2011-11-19,Low,17,114.28,0.08,Regular Air,-38.72,6.48,5.84,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 226,Small Box,2011-11-24 00:00:00,2011,11
44256.0,2011-11-19,Low,49,1889.04,0.1,Express Air,182.15,40.97,8.99,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,2011-11-26 00:00:00,2011,11
44320.0,2009-04-29,Medium,49,7002.08,0.1,Regular Air,-1640.511,154.13,69,Sally Knutson,British Columbia,West,Corporate,Furniture,Tables,Laminate Occasional Tables,Large Box,2009-04-30 00:00:00,2009,4
45377.0,2011-04-03,Low,47,91.43,0.08,Regular Air,-22.8965,2.08,1.49,Kimberly Carter,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,2011-04-05 00:00:00,2011,4
47367.0,2011-04-16,Medium,7,27.99,0.06,Regular Air,-0.17249999999999938,3.8,1.49,Rob Haberlin,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,2011-04-16 00:00:00,2011,4
47367.0,2011-04-16,Medium,6,21.07,0.08,Regular Air,2.28,3.69,0.5,Rob Haberlin,British Columbia,West,Corporate,Office Supplies,Labels,Avery 52,Small Box,2011-04-17 00:00:00,2011,4
47750.0,2010-06-15,Low,37,102.46,0.08,Regular Air,36.64,2.88,0.5,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Labels,Avery 492,Small Box,2010-06-20 00:00:00,2010,6
47750.0,2010-06-15,Low,43,1097.6,0.05,Regular Air,216.12,25.38,8.99,Sally Knutson,British Columbia,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,2010-06-20 00:00:00,2010,6
48388.0,2009-08-09,High,3,21.64,0.08,Regular Air,-13.3285,5.74,5.01,Marina Lichtenstein,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,2009-08-11 00:00:00,2009,8
49059.0,2009-09-20,Medium,48,128,0.09,Regular Air,45.51,2.89,0.5,Christina DeMoss,British Columbia,West,Home Office,Office Supplies,Labels,Avery 498,Small Box,2009-09-22 00:00:00,2009,9
49059.0,2009-09-20,Medium,5,252.66,0.02,Regular Air,32.86,48.91,5.81,Christina DeMoss,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1891,Small Box,2009-09-21 00:00:00,2009,9
49510.0,2012-03-20,Critical,16,44.1,0.04,Regular Air,-6.22,2.58,1.3,Luke Weiss,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,DIXON OrioleÂ® Pencils,Wrap Bag,2012-03-21 00:00:00,2012,3
49634.0,2012-03-23,Not Specified,45,132.31,0.02,Regular Air,10.914,2.88,1.49,Sally Knutson,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,2012-03-25 00:00:00,2012,3
50210.0,2010-07-19,Low,47,178.51,0.0,Regular Air,82.3,3.75,0.5,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Labels,Avery 510,Small Box,2010-07-24 00:00:00,2010,7
50210.0,2010-07-19,Low,15,31.32,0.0,Regular Air,-30.26,1.86,2.58,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,2010-07-28 00:00:00,2010,7
50503.0,2012-11-21,Medium,28,1538.8655,0.05,Regular Air,-186.32899999999998,65.99,19.99,Sanjit Chand,British Columbia,West,Home Office,Technology,Telephones and Communication,iDEN i95,Small Box,2012-11-23 00:00:00,2012,11
50816.0,2009-03-27,High,25,286.07,0.07,Regular Air,-35.94,11.97,4.98,Anthony Johnson,British Columbia,West,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,2009-03-29 00:00:00,2009,3
50816.0,2009-03-27,High,26,733.92,0.03,Regular Air,302.80400000000003,28.53,1.49,Anthony Johnson,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,2009-03-29 00:00:00,2009,3
50816.0,2009-03-27,High,6,99.11,0.01,Regular Air,-12.46,15.28,1.99,Anthony Johnson,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack",Small Pack,2009-03-29 00:00:00,2009,3
51073.0,2010-05-14,Not Specified,17,2475.08,0.0,Express Air,958.8,136.98,24.49,Luke Weiss,British Columbia,West,Corporate,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,2010-05-16 00:00:00,2010,5
51073.0,2010-05-14,Not Specified,49,1610.42,0.0,Regular Air,813.35,30.93,3.92,Luke Weiss,British Columbia,West,Corporate,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,2010-05-15 00:00:00,2010,5
51584.0,2010-10-17,Critical,48,5620.2,0.01,Delivery Truck,176.04,110.98,30,Rob Haberlin,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,2010-10-18 00:00:00,2010,10
51879.0,2010-08-24,Not Specified,26,1382.31,0.03,Regular Air,372.26,51.94,19.99,Monica Federle,British Columbia,West,Corporate,Furniture,Office Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Small Box,2010-08-26 00:00:00,2010,8
51879.0,2010-08-24,Not Specified,46,991.36,0.01,Regular Air,212.06,19.98,8.68,Monica Federle,British Columbia,West,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,2010-08-25 00:00:00,2010,8
52288.0,2011-08-10,High,19,1410.44,0.07,Regular Air,545.11,78.69,19.99,Kimberly Carter,British Columbia,West,Home Office,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS â¢ Wall Clock,Small Box,2011-08-11 00:00:00,2011,8
53190.0,2009-09-24,Medium,10,268.18,0.06,Regular Air,74.63850000000001,28.53,1.49,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,2009-09-27 00:00:00,2009,9
53190.0,2009-09-24,Medium,9,477.054,0.1,Regular Air,-170.53300000000002,65.99,3.99,Michelle Arnett,British Columbia,West,Home Office,Technology,Telephones and Communication,StarTAC 7760,Small Box,2009-09-25 00:00:00,2009,9
53536.0,2012-10-30,High,35,738.69,0.1,Regular Air,109.16,22.98,7.58,Sanjit Chand,British Columbia,West,Home Office,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,2012-11-01 00:00:00,2012,10
53536.0,2012-10-30,High,5,1015.4,0.0,Delivery Truck,-234.59400000000002,179.29,56.2,Sanjit Chand,British Columbia,West,Home Office,Furniture,Tables,Bevis Round Conference Room Tables and Bases,Jumbo Box,2012-11-01 00:00:00,2012,10
53572.0,2010-05-07,Medium,17,184.09,0.07,Regular Air,4.79,11.09,5.25,Marina Lichtenstein,British Columbia,West,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,2010-05-08 00:00:00,2010,5
53825.0,2011-04-09,Low,36,1646.05,0.08,Regular Air,649.8,48.04,7.23,Joy Smith,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1885,Small Box,2011-04-11 00:00:00,2011,4
53863.0,2010-06-03,High,46,7807.45,0.02,Express Air,1660.15,161.55,19.99,Christina DeMoss,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/DrawerÂ® Files,Small Box,2010-06-06 00:00:00,2010,6
54119.0,2010-05-22,Medium,45,261,0.04,Express Air,-43.45,5.81,3.37,Monica Federle,British Columbia,West,Corporate,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,2010-05-23 00:00:00,2010,5
54119.0,2010-05-22,Medium,4,127.56,0.05,Regular Air,-41.75,29.74,6.64,Monica Federle,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Acco PermaÂ® 2700 Stacking Storage Drawers,Small Box,2010-05-25 00:00:00,2010,5
56224.0,2012-10-25,Medium,35,144.06,0.01,Regular Air,-117.2655,3.81,5.44,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,2012-10-27 00:00:00,2012,10
56224.0,2012-10-25,Medium,32,3205.24,0.01,Delivery Truck,-1115.99,95.95,74.35,Michelle Arnett,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,2012-10-26 00:00:00,2012,10
56224.0,2012-10-25,Medium,46,339.27,0.1,Regular Air,48.59,7.89,2.82,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Rubber Bands,"Staples Vinyl Coated Paper Clips, 800/Box",Wrap Bag,2012-10-25 00:00:00,2012,10
56224.0,2012-10-25,Medium,9,902.024,0.04,Delivery Truck,-153.252,124.49,51.94,Michelle Arnett,British Columbia,West,Home Office,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,2012-10-26 00:00:00,2012,10
56293.0,2010-01-05,Not Specified,34,702.79,0.04,Regular Air,-44.81,19.99,11.17,Michelle Arnett,British Columbia,West,Home Office,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,2010-01-05 00:00:00,2010,1
56293.0,2010-01-05,Not Specified,44,712.64,0.06,Regular Air,-27.72,16.91,6.25,Michelle Arnett,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,2010-01-06 00:00:00,2010,1
57959.0,2011-12-30,Medium,40,239.86,0.04,Regular Air,-32.06,5.81,3.37,Sally Knutson,British Columbia,West,Consumer,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,2011-12-31 00:00:00,2011,12
57959.0,2011-12-30,Medium,48,1269.79,0.08,Express Air,-65.33,26.31,5.89,Sally Knutson,British Columbia,West,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,2011-12-31 00:00:00,2011,12
58500.0,2011-02-14,Low,17,1529.014,0.07,Regular Air,14.013,110.99,8.99,Christina DeMoss,British Columbia,West,Home Office,Technology,Telephones and Communication,LX 677,Small Box,2011-02-14 00:00:00,2011,2
59584.0,2010-05-28,Medium,3,336.84,0.08,Delivery Truck,-160.46,100.98,35.84,Joy Smith,British Columbia,West,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,2010-05-29 00:00:00,2010,5
59584.0,2010-05-28,Medium,7,1120.27,0.0,Regular Air,16.81,150.98,13.99,Joy Smith,British Columbia,West,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,2010-05-28 00:00:00,2010,5
261.0,2010-06-28,Medium,47,5677.6089999999995,0.04,Regular Air,1680.786,140.99,4.2,Sonia Sunley,British Columbia,West,Small Business,Technology,Telephones and Communication,7160,Small Box,2010-06-29 00:00:00,2010,6
928.0,2011-03-01,Low,21,1222.68,0.06,Express Air,300.97,59.98,3.99,Anthony O'Donnell,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,2011-03-06 00:00:00,2011,3
928.0,2011-03-01,Low,26,390.2,0.02,Express Air,45,14.58,7.4,Anthony O'Donnell,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,2011-03-03 00:00:00,2011,3
1282.0,2012-02-27,Not Specified,26,892.38,0.0,Regular Air,366.48,31.78,1.99,Emily Grady,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,2012-02-29 00:00:00,2012,2
1282.0,2012-02-27,Not Specified,10,29.41,0.01,Regular Air,-2.06,2.78,1.34,Emily Grady,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,2012-02-29 00:00:00,2012,2
1856.0,2012-03-19,Not Specified,24,1449.3,0.08,Regular Air,-712.14,60.98,49,Alex Avila,British Columbia,West,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,2012-03-21 00:00:00,2012,3
1856.0,2012-03-19,Not Specified,43,4374.6865,0.05,Regular Air,973.161,125.99,8.08,Alex Avila,British Columbia,West,Home Office,Technology,Telephones and Communication,M3682,Small Box,2012-03-20 00:00:00,2012,3
1856.0,2012-03-19,Not Specified,44,4283.235000000001,0.1,Regular Air,676.125,125.99,8.8,Alex Avila,British Columbia,West,Home Office,Technology,Telephones and Communication,StarTAC 6500,Small Box,2012-03-20 00:00:00,2012,3
1925.0,2012-03-04,Critical,7,1874.37,0.08,Regular Air,67.84,276.2,24.49,Brian Moss,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,2012-03-05 00:00:00,2012,3
2848.0,2012-03-09,Critical,35,1476.39,0.06,Express Air,-303.62,43.31,15.9,Emily Grady,British Columbia,West,Home Office,Furniture,Office Furnishings,Eldon AdvantageÂ® Chair Mats for Low to Medium Pile Carpets,Medium Box,2012-03-11 00:00:00,2012,3
2848.0,2012-03-09,Critical,8,863.583,0.04,Regular Air,-264.275,125.99,8.99,Emily Grady,British Columbia,West,Home Office,Technology,Telephones and Communication,SC7868i,Small Box,2012-03-11 00:00:00,2012,3
5504.0,2010-01-05,High,6,49.55,0.06,Express Air,-20.33,5.78,7.64,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,2010-01-07 00:00:00,2010,1
5504.0,2010-01-05,High,15,606.56,0.04,Regular Air,20.232,45.99,4.99,Anna Andreadi,British Columbia,West,Small Business,Technology,Telephones and Communication,KF 788,Small Box,2010-01-07 00:00:00,2010,1
8390.0,2012-04-21,Medium,24,715.4,0.08,Regular Air,-99.34,30.98,4,Emily Grady,British Columbia,West,Home Office,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,2012-04-21 00:00:00,2012,4
8545.0,2009-06-17,Low,25,113.75,0.0,Regular Air,-77.3375,4.13,5.34,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,ACCOHIDEÂ® Binder by Acco,Small Box,2009-06-21 00:00:00,2009,6
8545.0,2009-06-17,Low,24,3081.95,0.1,Delivery Truck,-662.8,130.98,54.74,Barbara Fisher,British Columbia,West,Small Business,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,2009-06-21 00:00:00,2009,6
9573.0,2012-06-13,Medium,41,133.23,0.0,Regular Air,-59.91,3.14,1.92,Emily Grady,British Columbia,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,2012-06-14 00:00:00,2012,6
9892.0,2012-07-16,Medium,50,1406.64,0.02,Regular Air,424.36,27.18,8.23,Kelly Williams,British Columbia,West,Corporate,Office Supplies,Envelopes,"Tyvek Â® Top-Opening Peel & Seel Envelopes, Plain White",Small Box,2012-07-17 00:00:00,2012,7
10048.0,2009-05-15,Not Specified,46,3197.45,0.08,Regular Air,97.15999999999993,73.98,4,Sonia Sunley,British Columbia,West,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,2009-05-18 00:00:00,2009,5
10048.0,2009-05-15,Not Specified,21,78.57,0.02,Regular Air,-20.65,3.68,1.32,Sonia Sunley,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,2009-05-17 00:00:00,2009,5
10144.0,2011-01-02,Critical,16,5403.75,0.08,Delivery Truck,103.83,355.98,58.92,Sonia Sunley,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisâ¢ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,2011-01-04 00:00:00,2011,1
10144.0,2011-01-02,Critical,1,192.49,0.02,Delivery Truck,-98.3,160.98,30,Sonia Sunley,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,2011-01-04 00:00:00,2011,1
10144.0,2011-01-02,Critical,24,6408.3,0.1,Delivery Truck,539.54,280.98,35.67,Sonia Sunley,British Columbia,West,Corporate,Furniture,Tables,Global Adaptabilitiesâ¢ Conference Tables,Jumbo Box,2011-01-02 00:00:00,2011,1
10432.0,2012-01-05,Low,13,2323.36,0.08,Regular Air,220.39,179.99,19.99,Sonia Sunley,British Columbia,West,Corporate,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,2012-01-12 00:00:00,2012,1
10661.0,2009-01-23,Not Specified,18,136.41,0.0,Regular Air,-99.34,6.84,8.37,Jocasta Rupert,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,2009-01-24 00:00:00,2009,1
12806.0,2011-12-24,Not Specified,20,761.23,0.0,Regular Air,107.93,35.89,14.72,Sonia Sunley,British Columbia,West,Small Business,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,2011-12-25 00:00:00,2011,12
13158.0,2012-11-20,Critical,26,187.16,0.01,Regular Air,29.325,6.75,2.99,Kelly Williams,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLockÂ® D-Ring Binders,Small Box,2012-11-22 00:00:00,2012,11
13507.0,2012-12-29,Medium,27,176.1,0.09,Regular Air,-75.71,6.78,6.18,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,2012-12-30 00:00:00,2012,12
14375.0,2010-01-31,Medium,7,44.05,0.07,Regular Air,-21.77,5.78,5.67,Rick Duston,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1978,Small Box,2010-02-01 00:00:00,2010,1
14627.0,2009-02-04,Medium,47,671.03,0.07,Regular Air,67.864,14.48,6.46,Sonia Sunley,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,2009-02-05 00:00:00,2009,2
14852.0,2011-12-24,Medium,9,3800.4,0.03,Express Air,1234.574,420.98,19.99,Angele Hood,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,2011-12-24 00:00:00,2011,12
16230.0,2010-02-27,Low,2,13.3,0.09,Regular Air,-7.86,7.31,0.49,Sonia Sunley,British Columbia,West,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,2010-03-01 00:00:00,2010,2
16230.0,2010-02-27,Low,27,3379.01,0.06,Delivery Truck,-801.09,130.98,54.74,Sonia Sunley,British Columbia,West,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,2010-03-01 00:00:00,2010,2
16230.0,2010-02-27,Low,15,687.52,0.08,Regular Air,223.76,48.91,5.81,Sonia Sunley,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,2010-03-06 00:00:00,2010,2
16230.0,2010-02-27,Low,40,4538.66,0.0,Regular Air,506.86,111.03,8.64,Sonia Sunley,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,2010-03-04 00:00:00,2010,2
